"Date","log_return","prob_regime_1","prob_regime_2"
2024-01-17,-0.220791258047419,0.99761660226627,0.00238339773372825
2024-01-18,0.04603839683544,0.997640435309906,0.00235956469009277
2024-01-19,0.220689744742912,0.997568182310713,0.00243181768928523
2024-01-22,0.0734551497540219,0.997342275591354,0.00265772440864518
2024-01-23,-0.607624775034082,0.99728294250208,0.00271705749791858
2024-01-24,0.662680749997924,0.997428007573839,0.00257199242615931
2024-01-25,-0.58883232053633,0.997725994113121,0.00227400588687785
2024-01-26,0.267244318847316,0.997930485329573,0.00206951467042625
2024-01-29,-0.544457580830281,0.998247224255505,0.00175277574449417
2024-01-30,0.341785931539048,0.998519134167574,0.00148086583242435
2024-01-31,0.101387169383598,0.998664213684922,0.00133578631507696
2024-02-01,0.0920810378137904,0.998707181719814,0.00129281828018484
2024-02-02,-0.720490831510099,0.998955975010052,0.00104402498994698
2024-02-05,-0.473912516396595,0.999256662483322,0.000743337516676689
2024-02-06,0.139619327376497,0.999455083114487,0.000544916885511085
2024-02-07,0.167286284365294,0.999588801402014,0.000411198597984667
2024-02-08,0.0464187911598021,0.999665590139521,0.000334409860477821
2024-02-09,0.0742252771135188,0.999702754373477,0.000297245626521577
2024-02-12,-0.0742252771135147,0.999707585649968,0.0002924143500305
2024-02-13,-0.502466861568595,0.99976214704678,0.000237852953218612
2024-02-14,0.139827568808834,0.999793329947649,0.000206670052349638
2024-02-15,0.241905588751106,0.999818693386358,0.000181306613640768
2024-02-16,0.0743149128488514,0.999824671213706,0.000175328786292236
2024-02-20,0.416995461306908,0.99985919462293,0.000140805377068585
2024-02-21,0.0369822489422218,0.999877473074647,0.000122526925351407
2024-02-22,-0.0277354044213351,0.999883352125838,0.000116647874160491
2024-02-23,0.120131234703263,0.999881625028218,0.000118374971780657
2024-02-26,0.249043157820027,0.999884250000015,0.000115749999982997
2024-02-27,0.0184229919460153,0.999874973602111,0.000125026397887806
2024-02-28,-0.129032275967029,0.999856073165612,0.000143926834386771
2024-02-29,-0.332563816901635,0.999851810191502,0.000148189808496331
2024-03-01,0.231064384889055,0.99984575716972,0.000154242830278918
2024-03-04,0.276574344273452,0.999844168174776,0.000155831825222767
2024-03-05,-0.00920683147545656,0.999821737532264,0.000178262467734209
2024-03-06,0.477634783305358,0.999845455484433,0.000154544515565086
2024-03-07,0.256246136370015,0.999869384190545,0.000130615809453719
2024-03-08,0,0.999875924017341,0.000124075982657179
2024-03-11,-0.118889766621866,0.99987107440855,0.000128925591448325
2024-03-12,-0.0915499468868335,0.99985141215882,0.000148587841178137
2024-03-13,0.237855752062869,0.999829449688678,0.000170550311320218
2024-03-14,-0.513009553102973,0.999864865531586,0.00013513446841276
2024-03-15,0,0.999879655289652,0.000120344710346604
2024-03-18,-0.0183705337156678,0.99987794796728,0.000122052032718128
2024-03-19,-0.248333077724484,0.999879042561554,0.000120957438444372
2024-03-20,-0.0276306702195504,0.999862961559387,0.000137038440611252
2024-03-21,0.0460468765331071,0.999824848477096,0.000175151522902698
2024-03-22,-0.405942064974643,0.999819142518621,0.000180857481377595
2024-03-25,0.184723429270563,0.99979850474349,0.000201495256508859
2024-03-26,-0.0738484294615912,0.999744441583989,0.000255558416009389
2024-03-27,-0.0739030056730707,0.999639972183416,0.000360027816582677
2024-03-28,-0.18499681531746,0.999480160293179,0.000519839706819868
2024-03-29,-0.0926269054740577,0.999199086317476,0.000800913682522919
2024-04-01,-0.538934588220921,0.999067952182126,0.000932047817872582
2024-04-02,0.334852884735664,0.998927072485791,0.00107292751420815
2024-04-03,0.53713779820174,0.998920539103471,0.00107946089652764
2024-04-04,0.350359937963187,0.998915804070404,0.00108419592959503
2024-04-05,-0.221137102923827,0.998841799088934,0.0011582009110647
2024-04-08,0.110629678472304,0.998638157198994,0.00136184280100492
2024-04-09,0.0276383068690073,0.998219507316083,0.00178049268391603
2024-04-10,-1.10222020805693,0.998506048869864,0.00149395113013499
2024-04-11,-0.139801504665246,0.998643153505992,0.00135684649400649
2024-04-12,-0.701954307287697,0.999147855426837,0.000852144573162038
2024-04-15,-0.0281809217026281,0.999433521516683,0.000566478483316144
2024-04-16,-0.150432521787569,0.999610070143422,0.000389929856577143
2024-04-17,0.150432521787569,0.999717511144388,0.000282488855610274
2024-04-18,0.150206562225586,0.999780353424193,0.000219646575805378
2024-04-19,-0.04691531871182,0.999803283730993,0.000196716269005096
2024-04-22,0,0.999792280878869,0.000207719121129848
2024-04-23,0.37470769837885,0.999806489369167,0.000193510630831612
2024-04-24,-0.0748292991609195,0.999789521412181,0.000210478587817525
2024-04-25,0.317638533134315,0.99978216955524,0.000217830444758779
2024-04-26,-0.326996133852314,0.999786786000001,0.000213213999997217
2024-04-29,0.28967921952806,0.99979374584762,0.000206254152378457
2024-04-30,-0.30839704831457,0.999808283370337,0.000191716629661953
2024-05-01,-0.0374461715665645,0.999788540276704,0.000211459723294555
2024-05-02,0.243149843914062,0.999759127194427,0.000240872805572074
2024-05-03,0.596015919710757,0.999836332293591,0.000163667706407841
2024-05-06,0.0835305631194249,0.999878053126653,0.000121946873345943
2024-05-07,-0.111389596591157,0.999899847192863,0.000100152807135613
2024-05-08,-0.111513811388663,0.99990812184751,9.18781524883657e-05
2024-05-09,0.148657464893975,0.999908585694181,9.14143058176372e-05
2024-05-10,0.018566654342242,0.999892997583745,0.000107002416254403
2024-05-13,0.213269124370269,0.999874274233062,0.00012572576693728
2024-05-14,0.203571829347724,0.999847360671115,0.000152639328884221
2024-05-15,0.387490105655416,0.999853231721445,0.000146768278553777
2024-05-16,0.138026246895827,0.999838568771613,0.000161431228385823
2024-05-17,-0.0551876393697805,0.99978957364225,0.000210426357749288
2024-05-20,-0.0736309283150784,0.999688360732546,0.000311639267452691
2024-05-21,-0.0552587967643921,0.999492294836787,0.000507705163211664
2024-05-22,-0.175187910740647,0.999176772759079,0.000823227240919814
2024-05-23,-0.0830909894087392,0.998590054858196,0.00140994514180284
2024-05-24,0.230638046792403,0.997740930762874,0.00225906923712488
2024-05-28,0.248493064226053,0.996556311411033,0.00344368858896527
2024-05-29,-0.627019112831136,0.996148449095836,0.00385155090416299
2024-05-30,0.240207063022389,0.995514710826043,0.00448528917395568
2024-05-31,0.0830143478010676,0.99425827390966,0.0057417260903387
2024-06-03,0.404858852600011,0.99316226858264,0.00683773141735816
2024-06-04,-0.110253594409996,0.991113390722758,0.00888660927724064
2024-06-05,-0.119578729237615,0.987405936965867,0.0125940630341316
2024-06-06,0.165532500553177,0.981178839156078,0.0188211608439209
2024-06-07,-0.700786639289613,0.979263629611356,0.0207363703886431
2024-06-10,-0.519529881793757,0.978237934655251,0.0217620653447482
2024-06-11,-0.167566600370372,0.976299808359764,0.023700191640235
2024-06-12,1.01966029906576,0.977168233749152,0.022831766250847
2024-06-13,-0.805597208342682,0.981216567680806,0.0187834323191923
2024-06-14,-0.531345925014858,0.987376120753292,0.0126238792467069
2024-06-17,0.224068808153903,0.991550009819856,0.00844999018014286
2024-06-18,0.149100763807093,0.994047431835106,0.00595256816489259
2024-06-20,-0.289084921797351,0.995992957517272,0.00400704248272699
2024-06-21,-0.130828913156628,0.997119160665121,0.0028808393348777
2024-06-24,0.308109108875243,0.998046481745591,0.00195351825440812
2024-06-25,-0.2053005573646,0.998648910272002,0.00135108972799677
2024-06-26,-0.215084012406755,0.999046786532518,0.00095321346748035
2024-06-27,0.243104374052736,0.999328001144051,0.000671998855947476
2024-06-28,0.0280125124386485,0.999459358284454,0.000540641715544343
2024-07-01,0.158589519688491,0.999515685814518,0.000484314185480839
2024-07-02,0.0838574472621167,0.99949599931298,0.000504000687018317
2024-07-03,0.575781679862433,0.999623309238642,0.000376690761357206
2024-07-05,0.268183450143208,0.99972448889908,0.000275511100918531
2024-07-08,0.064626323626747,0.999764177645519,0.000235822354479813
2024-07-09,-0.203252102492236,0.999779931378761,0.00022006862123841
2024-07-10,0.0924385349609319,0.999754989494194,0.000245010505805008
2024-07-11,0.433320182010855,0.999782816551535,0.000217183448463736
2024-07-12,0.293955750897116,0.999813692433246,0.000186307566753382
