Date,conditional_volatility,residual,standardized_residual
2015-10-01,0.7269558850106108,0.3456440453711737,0.4754677037467392
2015-10-02,0.7162469915033847,0.682060946972193,0.9522705924957032
2015-10-05,0.7148976673503106,-0.6704980431912306,-0.9378937347443834
2015-10-06,0.7131887677978012,0.5933376690378152,0.8319503837251045
2015-10-07,0.7089766487510976,-0.14522901429285867,-0.20484315604567202
2015-10-08,0.6960752264813828,0.2987114026000454,0.42913666689448654
2015-10-09,0.6853071560061945,0.7211742136992543,1.052337200011283
2015-10-13,0.6866252492433482,0.17285117639648465,0.2517401982915197
2015-10-14,0.6744402999569437,0.4878368137052196,0.7233209725699415
2015-10-15,0.668362984299255,-0.16048417381075086,-0.2401152930080508
2015-10-16,0.6564554278683671,-0.5034829730157341,-0.7669720618361509
2015-10-19,0.6513712887241156,-0.3469525999063627,-0.5326495132844462
2015-10-20,0.6425875071758382,0.3497122993152567,0.5442251761977706
2015-10-21,0.6340876483081131,-0.11754484985746276,-0.1853763437453774
2015-10-22,0.6225619157033145,-1.8177069213762267,-2.9197207145617714
2015-10-23,0.7047273924641991,-1.113565855387965,-1.580137039223341
2015-10-26,0.724090362339954,0.3229974699196343,0.44607342773606734
2015-10-27,0.713055140909346,0.014829997342981533,0.020797826832955883
2015-10-28,0.6995102569243395,0.13237519336526893,0.1892398175079038
2015-10-29,0.6867117894403374,-0.9293563264610258,-1.3533426114883524
2015-10-30,0.6972440999012111,0.7238031688354689,1.0380914932632932
2015-11-02,0.6981813750390541,-0.13922491754563238,-0.19941081576093972
2015-11-03,0.6854615598831157,-0.7224212926860704,-1.053919482821556
2015-11-04,0.6868223452252571,-0.7737886904922595,-1.1266213102581573
2015-11-05,0.690211737305646,0.07941238020556274,0.1150550996358913
2015-11-06,0.6772994178430247,-1.1323293755515391,-1.671829837323107
2015-11-09,0.6996079537733647,0.20101230458549033,0.2873213540545416
2015-11-10,0.6874297965267133,-0.7493612779095524,-1.0900913543401118
2015-11-12,0.6897853935031246,0.7702113885697258,1.1165956771832353
2015-11-13,0.6928967995105113,-0.4223252978121202,-0.60950678096719
2015-11-16,0.6846417795965332,-0.12487652283351416,-0.18239687754245038
2015-11-17,0.6721025705831633,-0.6876896057054607,-1.0231914529188202
2015-11-18,0.6726549489366733,0.043389575688406436,0.06450495273541995
2015-11-19,0.6599795573533865,1.0158910505408703,1.539276541556439
2015-11-20,0.6766404139294031,-0.7977359050026412,-1.1789657971654537
2015-11-23,0.6815105081968638,-0.5397941653179417,-0.7920555278687128
2015-11-24,0.676696672981085,0.4762819904976169,0.7038337995655106
2015-11-25,0.670240771890397,-0.3327556402874483,-0.4964717967677787
2015-11-27,0.6607006968534127,-0.18279111011783206,-0.27666250541035414
2015-11-30,0.6491784674905066,-0.3156102606177146,-0.48616871387886873
2015-12-01,0.6398450410944524,0.5534176047956276,0.8649244258406833
2015-12-02,0.6368384775330455,-0.4377619544498667,-0.6873987202306747
2015-12-03,0.6305470412406433,3.07004914106046,4.868866143626546
2015-12-04,0.8573468786846432,-0.15946232021844628,-0.18599510207944794
2015-12-07,0.841446509479591,-0.3993010390594865,-0.47454120322685994
